altitude,calories,currBPM,currMPH,elapsedSeconds,gps_currKPH,gps_kms,kms,latitude,longitude,seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583.152832,0,86,2.55,0,4.1038272,0.0,0.0,41.976673,-87.649551,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583.152832,0,85,2.55,2,4.1038272,0.0,0.0,41.976673,-87.649551,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.451050,1,84,1.96,5,3.15431424,0.002262737664,0.002262737664,41.976662,-87.649536,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,1,86,1.56,8,2.51057664,0.003569524992,0.003569524992,41.976665,-87.649551,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,1,90,0.89,11,1.43231616,0.003569524992,0.003569524992,41.976665,-87.649551,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,1,91,0.73,14,1.17482112,0.003569524992,0.003569524992,41.976665,-87.649551,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,2,90,0.73,17,1.17482112,0.003569524992,0.003569524992,41.976665,-87.649551,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,2,91,0.73,20,1.17482112,0.003569524992,0.003569524992,41.976665,-87.649551,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,2,94,0,23,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,2,93,0,26,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,3,90,0,29,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,3,92,0,32,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,3,94,0,35,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,3,95,0,38,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,4,93,0,41,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,4,91,0,44,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,4,89,0,47,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,4,85,0,50,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,4,85,0,53,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.778259,5,88,0,56,0.0,0.003569524992,0.003569524992,41.976665,-87.649551,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.691406,5,90,0.22,59,0.35405568,0.008638958592,0.008638958592,41.976665,-87.649490,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.691406,5,88,0.22,62,0.35405568,0.008638958592,0.008638958592,41.976665,-87.649490,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.691406,5,86,0.22,65,0.35405568,0.008638958592,0.008638958592,41.976665,-87.649490,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.691406,5,84,0.22,68,0.35405568,0.008638958592,0.008638958592,41.976665,-87.649490,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.691406,6,84,0.22,71,0.35405568,0.008638958592,0.008638958592,41.976665,-87.649490,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.691406,6,85,0,74,0.0,0.008638958592,0.008638958592,41.976665,-87.649490,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.691406,6,87,0,77,0.0,0.008638958592,0.008638958592,41.976665,-87.649490,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.691406,6,88,0,80,0.0,0.008638958592,0.008638958592,41.976665,-87.649490,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,7,88,0.22,83,0.35405568,0.011014350336,0.011014350336,41.976685,-87.649490,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,7,86,0.22,86,0.35405568,0.011014350336,0.011014350336,41.976685,-87.649490,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,7,88,0.22,89,0.35405568,0.011014350336,0.011014350336,41.976685,-87.649490,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,7,91,0.22,92,0.35405568,0.011014350336,0.011014350336,41.976685,-87.649490,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,7,91,0.22,95,0.35405568,0.011014350336,0.011014350336,41.976685,-87.649490,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,8,90,0,98,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,8,91,0,101,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,8,90,0,104,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,8,89,0,107,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,9,89,0,110,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,9,94,0,113,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,9,96,0,116,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,9,96,0,119,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,10,95,0,122,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,10,92,0,125,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,10,90,0,128,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,10,90,0,131,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,11,92,0,134,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,11,91,0,137,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.275452,11,92,0,140,0.0,0.011014350336,0.011014350336,41.976685,-87.649490,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.680603,11,91,0.08,143,0.12874752,0.013037295744,0.013037295744,41.976700,-87.649506,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.680603,12,88,0.08,146,0.12874752,0.013037295744,0.013037295744,41.976700,-87.649506,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.680603,12,89,0.08,149,0.12874752,0.013037295744,0.013037295744,41.976700,-87.649506,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.680603,12,93,0.08,152,0.12874752,0.013037295744,0.013037295744,41.976700,-87.649506,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.633362,12,95,0.96,155,1.54497024,0.019012790016,0.019012790016,41.976654,-87.649475,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.167847,13,97,4.33,158,6.96845952,0.024682508928,0.024682508928,41.976604,-87.649475,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583.031921,13,97,4.21,161,6.77533824,0.028136161152,0.028136161152,41.976574,-87.649467,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584.369629,13,97,4.47,164,7.19376768,0.037370577024,0.037370577024,41.976498,-87.649422,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.469238,14,98,5.48,167,8.81920512,0.0489240576,0.0489240576,41.976402,-87.649368,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.841187,14,101,6.67,170,10.73432448,0.063115252992,0.063115252992,41.976276,-87.649345,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.363220,14,102,8.96,173,14.41972224,0.081461774592,0.081461774592,41.976112,-87.649315,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.570068,15,108,11.03,176,17.75106432,0.100839885696,0.100839885696,41.975941,-87.649277,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.518799,15,110,12.56,179,20.21336064,0.120179372544,0.120179372544,41.975765,-87.649246,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.359375,15,110,14.15,182,22.7722176,0.140328359424,0.140328359424,41.975586,-87.649216,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.534546,16,114,14.7,185,23.6573568,0.1608941664,0.1608941664,41.975403,-87.649170,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.136963,16,116,15.06,188,24.23672064,0.181331225856,0.181331225856,41.975227,-87.649101,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.317078,17,117,15.24,191,24.52640256,0.202280056704,0.202280056704,41.975056,-87.648994,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.976013,17,118,15.79,194,25.41154176,0.223821126144,0.223821126144,41.974899,-87.648842,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.085876,18,118,15.88,197,25.55638272,0.2460686976,0.2460686976,41.974743,-87.648682,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.078003,18,121,16.37,200,26.34496128,0.27030541824,0.27030541824,41.974556,-87.648521,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.400879,18,123,16.63,203,26.76339072,0.292231120896,0.292231120896,41.974380,-87.648407,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598.446167,19,123,16.53,206,26.60245632,0.3134599776,0.3134599776,41.974194,-87.648361,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.900940,19,123,16.49,209,26.53808256,0.334772520192,0.334772520192,41.974003,-87.648338,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.561462,20,124,16.04,212,25.81387776,0.355541104512,0.355541104512,41.973816,-87.648323,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.176331,20,125,15.57,215,25.05748608,0.377207702784,0.377207702784,41.973621,-87.648293,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.891235,21,127,16.14,218,25.97481216,0.401586045696,0.401586045696,41.973404,-87.648254,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.361511,21,127,16.67,221,26.82776448,0.426698249472,0.426698249472,41.973179,-87.648232,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.285828,22,129,17.62,224,28.35664128,0.451116825984,0.451116825984,41.972958,-87.648239,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.246460,23,131,18.23,227,29.33834112,0.47627731008,0.47627731008,41.972733,-87.648262,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.091553,23,132,18.87,230,30.36832128,0.499989384576,0.499989384576,41.972519,-87.648270,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.119385,24,133,18.28,233,29.41880832,0.522108208512,0.522108208512,41.972321,-87.648277,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.477112,24,133,17.47,236,28.11523968,0.544671211392,0.544671211392,41.972118,-87.648254,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.479126,25,134,17.22,239,27.71290368,0.567243870336,0.567243870336,41.971916,-87.648239,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.154541,25,134,17.11,242,27.53587584,0.591553011456,0.591553011456,41.971699,-87.648193,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.019714,26,134,17.87,245,28.75897728,0.619183838592,0.619183838592,41.971455,-87.648132,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.707214,27,136,18.38,248,29.57974272,0.643977392256,0.643977392256,41.971241,-87.648048,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.806519,27,137,18.73,251,30.14301312,0.669416292864,0.669416292864,41.971024,-87.647949,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.598511,28,137,19.12,254,30.77065728,0.694662072192,0.694662072192,41.970818,-87.647820,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.158325,28,137,19.1,257,30.7384704,0.719412173568,0.719412173568,41.970631,-87.647652,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.360107,29,139,18.26,260,29.38662144,0.741814242048,0.741814242048,41.970486,-87.647469,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.441528,30,140,17.99,263,28.95209856,0.765268821504,0.765268821504,41.970329,-87.647278,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.570679,30,140,17.58,266,28.29226752,0.788285659392,0.788285659392,41.970146,-87.647156,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.194702,31,140,17.18,269,27.64852992,0.809641654272,0.809641654272,41.969959,-87.647194,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.644836,31,140,17.01,272,27.37494144,0.833088187008,0.833088187008,41.969749,-87.647224,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.023804,32,140,15.59,275,25.08967296,0.847734826752,0.847734826752,41.969620,-87.647202,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.080872,33,140,13.13,278,21.13068672,0.856528282368,0.856528282368,41.969543,-87.647163,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.458984,33,140,12.06,281,19.40868864,0.87048612288,0.87048612288,41.969421,-87.647125,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.527649,34,139,10.92,284,17.57403648,0.886231944576,0.886231944576,41.969292,-87.647049,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.405945,34,138,10.54,287,16.96248576,0.905724319104,0.905724319104,41.969151,-87.646912,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.214844,35,137,11.72,290,18.86151168,0.923654020608,0.923654020608,41.969002,-87.646858,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.123413,36,138,12.71,293,20.45476224,0.94030751232,0.94030751232,41.968853,-87.646889,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.890381,36,138,13.46,296,21.66177024,0.958554254592,0.958554254592,41.968700,-87.646965,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.917603,37,139,13.53,299,21.77442432,0.978164111232,0.978164111232,41.968533,-87.647049,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.775513,37,140,13.8,302,22.2089472,0.997542222336,0.997542222336,41.968376,-87.647141,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.999146,38,141,14.17,305,22.80440448,1.01648420122,1.01648420122,41.968208,-87.647202,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.723633,39,139,14.78,308,23.78610432,1.03753763942,1.03753763942,41.968021,-87.647217,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.048401,39,140,14.96,311,24.07578624,1.0586812009,1.0586812009,41.967831,-87.647232,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.773132,40,141,15.63,314,25.15404672,1.08081933696,1.08081933696,41.967632,-87.647186,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.530823,40,141,16.03,317,25.79778432,1.10329704461,1.10329704461,41.967434,-87.647141,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.923218,41,142,16.42,320,26.42542848,1.12584395405,1.12584395405,41.967243,-87.647049,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.209106,42,143,16.52,323,26.58636288,1.14855018854,1.14855018854,41.967060,-87.646927,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.731384,42,143,16.74,326,26.94041856,1.17110031667,1.17110031667,41.966869,-87.646843,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.851074,43,143,17.01,329,27.37494144,1.19505218342,1.19505218342,41.966671,-87.646729,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.134644,44,144,17.03,332,27.40712832,1.21793061773,1.21793061773,41.966492,-87.646591,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.077576,44,146,16.91,335,27.21400704,1.23972274483,1.23972274483,41.966316,-87.646477,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.933228,45,147,16.26,338,26.16793344,1.25955469094,1.25955469094,41.966145,-87.646416,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.803467,46,148,15.36,341,24.71952384,1.27412086349,1.27412086349,41.966015,-87.646393,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.373230,46,145,14,344,22.530816,1.29238208986,1.29238208986,41.965851,-87.646362,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.711792,47,144,13.53,347,21.77442432,1.3102474176,1.3102474176,41.965694,-87.646324,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.302551,48,144,13.05,350,21.0019392,1.32864543821,1.32864543821,41.965538,-87.646255,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.143982,48,143,12.78,353,20.56741632,1.34587507507,1.34587507507,41.965382,-87.646225,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.607239,49,143,13.55,356,21.8066112,1.36513731341,1.36513731341,41.965210,-87.646225,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.561768,50,143,13.75,359,22.12848,1.38465865613,1.38465865613,41.965034,-87.646248,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.133301,50,143,13.91,362,22.38597504,1.40505065395,1.40505065395,41.964851,-87.646271,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.449646,51,144,14.78,365,23.78610432,1.42770860813,1.42770860813,41.964649,-87.646301,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.688110,51,145,15.86,368,25.52419584,1.45033437542,1.45033437542,41.964451,-87.646370,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.476624,52,145,16.39,371,26.37714816,1.47212811187,1.47212811187,41.964260,-87.646408,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.522888,53,147,16.74,374,26.94041856,1.49474744179,1.49474744179,41.964054,-87.646393,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.418701,53,147,16.93,377,27.24619392,1.5169129367,1.5169129367,41.963856,-87.646370,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.098328,54,147,16.28,380,26.20012032,1.53831077453,1.53831077453,41.963665,-87.646347,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.627869,55,148,16.06,383,25.84606464,1.56061145434,1.56061145434,41.963470,-87.646286,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.832458,55,148,16.12,386,25.94262528,1.58235530112,1.58235530112,41.963291,-87.646179,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.210449,56,148,15.73,389,25.31498112,1.60201987546,1.60201987546,41.963154,-87.646027,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.092773,57,147,15.28,392,24.59077632,1.62061101734,1.62061101734,41.963039,-87.645866,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.351379,57,148,14.9,395,23.9792256,1.64007442368,1.64007442368,41.962906,-87.645714,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.125244,58,146,14.63,398,23.54470272,1.66112625254,1.66112625254,41.962753,-87.645569,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.605103,59,145,14.15,401,22.7722176,1.6790543447,1.6790543447,41.962612,-87.645462,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.263306,59,143,13.36,404,21.50083584,1.69161849331,1.69161849331,41.962502,-87.645424,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.626648,60,142,12.42,407,19.98805248,1.70358718464,1.70358718464,41.962395,-87.645424,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.609436,61,141,10.58,410,17.02685952,1.71416218406,1.71416218406,41.962303,-87.645447,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.544373,61,139,9.44,413,15.19220736,1.72630629389,1.72630629389,41.962193,-87.645432,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.148621,62,139,9.3,416,14.9668992,1.74254940288,1.74254940288,41.962055,-87.645386,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.265686,62,137,10.8,419,17.3809152,1.76181003187,1.76181003187,41.961899,-87.645279,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.569763,63,136,12.7,422,20.4386688,1.78513747315,1.78513747315,41.961693,-87.645271,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.230225,64,140,14.45,425,23.2550208,1.80633414298,1.80633414298,41.961506,-87.645325,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.376770,64,141,15.64,428,25.17014016,1.82759357722,1.82759357722,41.961327,-87.645416,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.593689,65,142,15.87,431,25.54028928,1.84802098061,1.84802098061,41.961159,-87.645508,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.522217,66,144,16.42,434,26.42542848,1.87026050534,1.87026050534,41.960968,-87.645599,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.999390,66,145,15.66,437,25.20232704,1.89021154291,1.89021154291,41.960793,-87.645645,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.565613,67,146,15.91,440,25.60466304,1.91289846528,1.91289846528,41.960590,-87.645653,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.649414,68,146,15.85,443,25.5081024,1.93285272154,1.93285272154,41.960415,-87.645699,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.703125,68,146,15.54,446,25.00920576,1.95335415475,1.95335415475,41.960239,-87.645775,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.779663,69,146,15.31,449,24.63905664,1.97603624909,1.97603624909,41.960037,-87.645805,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598.366455,70,147,16.6,452,26.7151104,2.00114523418,2.00114523418,41.959812,-87.645782,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.992737,70,147,16.37,455,26.34496128,2.02188002227,2.02188002227,41.959629,-87.645790,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.830811,71,148,16.79,458,27.02088576,2.0442144983,2.0442144983,41.959427,-87.645760,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.004822,72,149,17.31,461,27.85774464,2.06794910362,2.06794910362,41.959225,-87.645668,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.967896,72,149,17.16,464,27.61634304,2.09058291763,2.09058291763,41.959045,-87.645546,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.371643,73,149,16.12,467,25.94262528,2.11139978227,2.11139978227,41.958889,-87.645401,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.205566,74,150,16.35,470,26.3127744,2.13118344806,2.13118344806,41.958721,-87.645340,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602.212830,74,150,16.11,473,25.92653184,2.15243805427,2.15243805427,41.958530,-87.645348,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.325684,75,149,15.9,476,25.5885696,2.17453434739,2.17453434739,41.958344,-87.645439,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.991333,76,148,16.3,479,26.2323072,2.1984701207,2.1984701207,41.958138,-87.645523,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602.586609,76,149,16.81,482,27.05307264,2.22287904115,2.22287904115,41.957924,-87.645500,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.288513,77,149,17.43,485,28.05086592,2.24536640486,2.24536640486,41.957729,-87.645424,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.482483,78,149,17.92,488,28.83944448,2.27064598042,2.27064598042,41.957508,-87.645348,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.706543,78,151,18.05,491,29.0486592,2.29539125376,2.29539125376,41.957302,-87.645241,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.198181,79,150,17.7,494,28.4853888,2.31759215424,2.31759215424,41.957111,-87.645157,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606.151855,80,150,16.97,497,27.31056768,2.33693646912,2.33693646912,41.956940,-87.645119,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607.706604,80,150,19.7,500,31.7040768,2.37652150349,2.37652150349,41.956718,-87.645370,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613.826782,80,148,18.76,503,30.19129344,2.39644518221,2.39644518221,41.956547,-87.645302,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612.963135,81,149,18.02,506,29.00037888,2.41644932813,2.41644932813,41.956375,-87.645233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607.715210,82,149,18.07,509,29.08084608,2.43770876237,2.43770876237,41.956188,-87.645164,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607.179871,82,149,18.56,512,29.86942464,2.45956526323,2.45956526323,41.956001,-87.645096,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607.934814,83,150,15.99,515,25.73341056,2.48289270451,2.48289270451,41.955795,-87.645020,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608.601257,84,150,16.38,518,26.36105472,2.50600610304,2.50600610304,41.955593,-87.644958,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610.591797,85,150,17.24,521,27.74509056,2.53074493901,2.53074493901,41.955376,-87.644897,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609.222290,85,153,17.04,524,27.42322176,2.55061068134,2.55061068134,41.955208,-87.644821,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.398743,86,153,16.84,527,27.10135296,2.57093025869,2.57093025869,41.955063,-87.644669,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.492920,87,155,22.54,530,36.27461376,2.6313434231,2.6313434231,41.954945,-87.644012,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.811462,87,154,22.95,533,36.9344448,2.65929933773,2.65929933773,41.954720,-87.643867,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.092957,88,153,23.3,536,37.4977152,2.68349260608,2.68349260608,41.954517,-87.643761,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.200928,89,153,24.16,539,38.88175104,2.70821052058,2.70821052058,41.954300,-87.643799,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.570312,90,152,19.07,542,30.69019008,2.73334364582,2.73334364582,41.954086,-87.643906,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.426941,90,152,18.47,545,29.72458368,2.7579183287,2.7579183287,41.953873,-87.643974,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.000183,91,150,18.17,548,29.24178048,2.78142118848,2.78142118848,41.953671,-87.644066,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
