Date,Close
6/2/00,58.47639465
6/5/00,56.50930023
6/6/00,50.78683853
6/7/00,47.92560959
6/8/00,49.44563675
6/9/00,50.69742584
6/12/00,47.21030045
6/13/00,49.4009285
6/14/00,48.46208954
6/15/00,47.16559219
6/16/00,44.79613876
6/19/00,48.64091492
6/20/00,52.66452026
6/21/00,56.15164566
6/22/00,54.18455124
6/23/00,53.73748398
6/26/00,53.73748398
6/27/00,53.96101761
6/28/00,56.86695099
6/29/00,54.27396393
6/30/00,52.75393295
7/3/00,52.70922852
7/5/00,50.25035858
7/6/00,49.44563675
7/7/00,48.28326035
7/10/00,48.99856949
7/11/00,48.14914322
7/12/00,49.35622406
7/13/00,50.78683853
7/14/00,55.1233902
7/17/00,55.97281647
7/18/00,54.81044388
7/19/00,52.97746658
7/20/00,38.6266098
7/21/00,34.37947083
7/24/00,35.40772629
7/25/00,32.01001358
7/26/00,30.75822639
7/27/00,29.14878464
7/28/00,29.5064373
7/31/00,29.14878464
8/1/00,28.96995735
8/2/00,28.70171738
8/3/00,29.32761002
8/4/00,28.65700912
8/7/00,28.43347549
8/8/00,27.7628746
8/9/00,28.12052917
8/10/00,27.89699554
8/11/00,29.05937004
8/14/00,31.11587906
8/15/00,30.40057182
8/16/00,31.11587906
8/17/00,33.26180267
8/18/00,40.32546616
8/21/00,43.27610779
8/22/00,43.27610779
8/23/00,43.27610779
8/24/00,42.73962784
8/25/00,41.84549332
8/28/00,41.93490601
8/29/00,45.06437683
8/30/00,43.90200424
8/31/00,43.63376236
9/1/00,44.259655
9/5/00,44.21495056
9/6/00,42.91845322
9/7/00,44.259655
9/8/00,42.38197327
9/11/00,40.59370422
9/12/00,39.34191513
9/13/00,39.34191513
9/14/00,39.8783989
9/15/00,40.77253342
9/18/00,38.6266098
9/19/00,38.53719711
9/20/00,37.5536499
9/21/00,34.33476257
9/22/00,35.76538086
9/25/00,34.5582962
9/26/00,32.3229599
9/27/00,32.9041481
9/28/00,34.3012352
9/29/00,35.00536346
10/2/00,36.16773987
10/3/00,38.00071716
10/4/00,41.39842606
10/5/00,39.43133163
10/6/00,37.33011627
10/9/00,36.25715256
10/10/00,35.45243073
10/11/00,32.77002716
10/12/00,32.01001358
10/13/00,31.74177361
10/16/00,33.21709442
10/17/00,30.98176003
10/18/00,29.23819733
10/19/00,31.29470634
10/20/00,33.30651093
10/23/00,36.52539444
10/24/00,34.37947083
10/25/00,30.48998642
10/26/00,31.47353363
10/27/00,32.72532272
10/30/00,32.54649353
10/31/00,33.12768173
11/1/00,33.4853363
11/2/00,34.42417908
11/3/00,33.4853363
11/6/00,33.17238998
11/7/00,32.85944366
11/8/00,31.74177361
11/9/00,31.16058731
11/10/00,28.20994186
11/13/00,28.12052917
11/14/00,30.48998642
11/15/00,31.02646637
11/16/00,29.77467728
11/17/00,33.88769531
11/20/00,31.92060089
11/21/00,34.78182983
11/22/00,34.33476257
11/24/00,36.43598175
11/27/00,36.12303162
11/28/00,36.25715256
11/29/00,38.53719711
11/30/00,37.33011627
12/1/00,37.91130066
12/4/00,36.48068619
12/5/00,39.38662338
12/6/00,37.19599533
12/7/00,38.6266098
12/8/00,42.51609421
12/11/00,41.30901337
12/12/00,40.9513588
12/13/00,41.62195969
12/14/00,42.38197327
12/15/00,40.68311691
12/18/00,40.77253342
12/19/00,40.81723785
12/20/00,37.5536499
12/21/00,36.74892807
12/22/00,39.1183815
12/26/00,38.26895523
12/27/00,40.01251602
12/28/00,39.56544876
12/29/00,39.16308975
1/2/01,36.3912735
1/3/01,40.14663696
1/4/01,41.66666794
1/5/01,39.38662338
1/8/01,38.09012985
1/9/01,37.91130066
1/10/01,39.56544876
1/11/01,41.17489243
1/12/01,40.14663696
1/16/01,41.62195969
1/17/01,44.30436325
1/18/01,48.3279686
1/19/01,46.89735413
1/22/01,44.88555145
1/23/01,44.88555145
1/24/01,41.48783875
1/25/01,39.52074432
1/26/01,39.07367706
1/29/01,38.9270401
1/30/01,39.16308975
1/31/01,39.02002716
2/1/01,38.48354721
2/2/01,37.33905411
2/5/01,35.19313431
2/6/01,36.45922852
2/7/01,35.86552048
2/8/01,38.77682495
2/9/01,37.5536499
2/12/01,36.56652451
2/13/01,33.88412094
2/14/01,34.33476257
2/15/01,38.51931381
2/16/01,35.76538086
2/20/01,31.47353363
2/21/01,28.75536537
2/22/01,27.94706726
2/23/01,27.39628029
2/26/01,27.39628029
2/27/01,27.2889843
2/28/01,25.75107384
3/1/01,27.40343285
3/2/01,27.20314789
3/5/01,27.217453
3/6/01,29.04148865
3/7/01,29.29899788
3/8/01,28.61230278
3/9/01,26.50214577
3/12/01,25.04291916
3/13/01,26.16595078
3/14/01,25.25035858
3/15/01,24.9284687
3/16/01,24.85693932
3/19/01,26.45922661
3/20/01,24.53504944
3/21/01,22.60371971
3/22/01,24.89270401
3/23/01,27.0600853
3/26/01,26.51645279
3/27/01,26.41630936
3/28/01,23.39055824
3/29/01,21.45922661
3/30/01,21.98140144
4/2/01,22.06723976
4/3/01,21.10157394
4/4/01,20.09299088
4/5/01,21.90271759
4/6/01,19.88555145
4/9/01,19.74248886
4/10/01,21.35193062
4/11/01,22.66094398
4/12/01,24.29184532
4/16/01,23.83404922
4/17/01,23.84120178
4/18/01,27.17453575
4/19/01,27.88984299
4/20/01,28.89842606
4/23/01,28.61230278
4/24/01,26.62374878
4/25/01,27.77539253
4/26/01,27.18884087
4/27/01,27.7467804
4/30/01,27.9041481
5/1/01,28.04005814
5/2/01,28.41201782
5/3/01,27.50357628
5/4/01,27.44635201
5/7/01,27.7110157
5/8/01,27.4821167
5/9/01,27.89699554
5/10/01,28.04721069
5/11/01,28.39055824
5/14/01,27.71816826
5/15/01,26.78826904
5/16/01,27.53934097
5/17/01,27.69670868
5/18/01,25.75107384
5/21/01,27.18168831
5/22/01,28.07582283
5/23/01,27.13161659
5/24/01,25.96566582
5/25/01,26.95994186
5/29/01,25.71530724
5/30/01,23.51215935
5/31/01,23.99141693
6/1/01,24.29899788
6/4/01,23.96280479
6/5/01,24.39198875
6/6/01,24.51359177
6/7/01,25.63662338
6/8/01,25.04291916
6/11/01,24.15593719
6/12/01,23.8197422
6/13/01,23.34763908
6/14/01,22.24606514
6/15/01,21.78826904
6/18/01,21.45922661
6/19/01,20.97281837
6/20/01,20.32904243
6/21/01,21.15879822
6/22/01,21.03004265
6/25/01,21.20886993
6/26/01,20.88698196
6/27/01,21.35193062
6/28/01,22.66809654
6/29/01,23.24749565
7/2/01,23.66952705
7/3/01,23.26180267
7/5/01,23.01144409
7/6/01,21.56652451
7/9/01,21.39484978
7/10/01,20.24320412
7/11/01,19.22031403
7/12/01,21.98855591
7/13/01,21.6738205
7/16/01,20.67238998
7/17/01,21.10157394
7/18/01,20.37911224
7/19/01,20.71530724
7/20/01,20.67238998
7/23/01,19.82117271
7/24/01,19.63519287
7/25/01,19.91416359
7/26/01,20.89413452
7/27/01,21.5307579
7/30/01,21.04434967
7/31/01,20.46495056
8/1/01,22.7110157
8/2/01,22.7110157
8/3/01,22.38912773
8/6/01,22.04578018
8/7/01,22.19599342
8/8/01,20.70815468
8/9/01,20.48640823
8/10/01,20.45064354
8/13/01,20.6866951
8/14/01,21.13018608
8/15/01,19.92131615
8/16/01,19.67095757
8/17/01,18.91988564
8/20/01,18.6623745
8/21/01,18.91988564
8/22/01,18.86981392
8/23/01,18.71959877
8/24/01,19.87839699
8/27/01,19.42775345
8/28/01,19.67095757
8/29/01,19.42060089
8/30/01,18.63376236
8/31/01,18.95565033
9/4/01,18.47639465
9/5/01,17.59656715
9/6/01,17.16738129
9/7/01,16.70243263
9/10/01,16.48784065
9/17/01,15.55793953
9/18/01,15.54363346
9/19/01,16.27324677
9/20/01,14.89270401
9/21/01,14.41344738
9/24/01,15.02145958
9/25/01,14.14878368
9/26/01,13.80543613
9/27/01,13.76251793
9/28/01,13.98426342
10/1/01,13.49070072
10/2/01,14.35622311
10/3/01,15.20028591
10/4/01,15.52217484
10/5/01,15.09298992
10/8/01,15.32188797
10/9/01,14.86409187
10/10/01,15.69384861
10/11/01,17.2532196
10/12/01,16.70958519
10/15/01,16.61659431
10/16/01,17.03147316
10/17/01,16.89556503
10/18/01,16.23748207
10/19/01,16.70958519
10/22/01,16.88841248
10/23/01,17.0600853
10/24/01,17.32474899
10/25/01,17.26037216
10/26/01,17.41058731
10/29/01,16.40200233
10/30/01,15.87982845
10/31/01,15.92990017
11/1/01,16.38054276
11/2/01,16.66666603
11/5/01,17.51072884
11/6/01,18.23319054
11/7/01,17.66809654
11/8/01,17.70386314
11/9/01,17.73962784
11/12/01,17.62517929
11/13/01,17.84692383
11/14/01,18.10443497
11/15/01,17.9041481
11/16/01,17.26037216
11/19/01,17.46065903
11/20/01,17.01001358
11/21/01,17.40343285
11/23/01,17.95421982
11/26/01,18.77682495
11/27/01,19.3133049
11/28/01,19.27754021
11/29/01,19.43490791
11/30/01,19.5064373
12/3/01,19.67811203
12/4/01,20.13590813
12/5/01,21.4091568
12/6/01,21.28755379
12/7/01,21.56652451
12/10/01,21.42346191
12/11/01,20.9513588
12/12/01,21.96709633
12/13/01,20.40057182
12/14/01,20.62231827
12/17/01,20.67954254
12/18/01,20.6151638
12/19/01,20.4220314
12/20/01,19.81402016
12/21/01,19.99284744
12/24/01,20.39341927
12/26/01,20.10014343
12/27/01,20.62947083
12/28/01,20.70815468
12/31/01,20.39341927
1/2/02,20.92274666
1/3/02,22.24606514
1/4/02,23.44778252
1/7/02,23.35479164
1/8/02,23.42632294
1/9/02,22.86838341
1/10/02,22.68955612
1/11/02,22.20314789
1/14/02,21.75965691
1/15/02,21.78111649
1/16/02,20.64377594
1/17/02,21.00858307
1/18/02,20.37195969
1/22/02,19.42775345
1/23/02,20.02861214
1/24/02,20.59370613
1/25/02,20.78683853
1/28/02,21.19456291
1/29/02,20.92274666
1/30/02,21.05865479
1/31/02,21.70958519
2/1/02,21.1802578
2/4/02,20.44349098
2/5/02,19.42775345
2/6/02,19.29899788
2/7/02,18.87696648
2/8/02,18.58369064
2/11/02,19.12732506
2/12/02,18.71244621
2/13/02,19.21316147
2/14/02,19.52789688
2/15/02,19.67095757
2/19/02,18.63376236
2/20/02,20.64377594
2/21/02,20.14306068
2/22/02,20.21459198
2/25/02,20.74391937
2/26/02,21.25178909
2/27/02,21.91702461
2/28/02,22.28183174
3/1/02,23.59799767
3/4/02,25.00715256
3/5/02,24.96423531
3/6/02,24.62088776
3/7/02,24.89270401
3/8/02,25.81545067
3/11/02,25.90128708
3/12/02,25.75822639
3/13/02,25.52932739
3/14/02,25.50786781
3/15/02,26.68812561
3/18/02,26.50929832
3/19/02,26.1802578
3/20/02,24.5779686
3/21/02,25.2646637
3/22/02,24.58512115
3/25/02,23.88412094
3/26/02,23.97710991
3/27/02,23.78397751
3/28/02,25.00715256
4/1/02,26.13018608
4/2/02,25.53647995
4/3/02,25.0715313
4/4/02,24.42060089
4/5/02,24.24177361
4/8/02,24.46352005
4/9/02,23.46208954
4/10/02,23.73390579
4/11/02,22.99713898
4/12/02,23.14019966
4/15/02,23.2045784
4/16/02,24.24892616
4/17/02,25.01430702
4/18/02,24.74964142
4/19/02,25.03576469
4/22/02,24.14163017
4/23/02,23.11158752
4/24/02,22.26752472
4/25/02,22.13876915
4/26/02,21.43061447
4/29/02,21.20886993
4/30/02,21.49499321
5/1/02,21.77396202
5/2/02,20.81545067
5/3/02,20.39341927
5/6/02,19.92131615
5/7/02,19.89270401
5/8/02,21.48784065
5/9/02,20.55793953
5/10/02,19.99284744
5/13/02,20.35765457
5/14/02,22.21030045
5/15/02,21.28040123
5/16/02,21.17310524
5/17/02,21.46638107
5/20/02,21.03004265
5/21/02,20.41487885
5/22/02,20.10729599
5/23/02,19.90700912
5/24/02,19.52789688
5/28/02,19.41344833
5/29/02,19.09871292
5/30/02,18.69098663
5/31/02,18.86266136
6/3/02,18.26180267
6/4/02,18.23319054
6/5/02,17.95421982
6/6/02,17.61802483
6/7/02,16.95278931
6/10/02,17.68955612
6/11/02,18.06867027
6/12/02,17.64663887
6/13/02,17.16738129
6/14/02,16.80972862
6/17/02,18.03290367
6/18/02,18.07582283
6/19/02,17.38197517
6/20/02,17.16738129
6/21/02,17.13876915
6/24/02,17.28183174
6/25/02,16.84549332
6/26/02,16.59513664
6/27/02,17.33190346
6/28/02,16.91702461
7/1/02,16.54506493
7/2/02,15.70100117
7/3/02,16.45207405
7/5/02,17.13161659
7/8/02,16.45207405
7/9/02,16.20171738
7/10/02,15.8011446
7/11/02,16.84549332
7/12/02,17.07439232
7/15/02,16.85980034
7/16/02,16.65951347
7/17/02,16.25178909
7/18/02,15.54363346
7/19/02,14.84263229
7/22/02,14.29899883
7/23/02,14.12017155
7/24/02,13.54792595
7/25/02,12.01001453
7/26/02,12.38197422
7/29/02,13.10443497
7/30/02,13.25464916
7/31/02,13.50500679
8/1/02,12.70386219
8/2/02,12.04577923
8/5/02,11.21602249
8/6/02,11.63805389
8/7/02,12.06723881
8/8/02,12.30329037
8/9/02,11.95994282
8/12/02,11.77396297
8/13/02,11.36623764
8/14/02,11.47353363
8/15/02,11.46638012
8/16/02,11.41630936
8/19/02,12.47496414
8/20/02,11.58798313
8/21/02,12.19599438
8/22/02,12.1745348
8/23/02,11.45922756
8/26/02,11.58798313
8/27/02,10.9513588
8/28/02,10.62231731
8/29/02,10.15736771
8/30/02,9.606580734
9/3/02,9.191702843
9/4/02,9.656652451
9/5/02,9.814020157
9/6/02,10.12160206
9/9/02,10.5364809
9/10/02,10.92274666
9/11/02,11.03719616
9/12/02,10.92274666
9/13/02,10.71530724
9/16/02,10.43633747
9/17/02,10.55793953
9/18/02,10.55078697
9/19/02,10.06437778
9/20/02,9.992846489
9/23/02,9.549356461
9/24/02,9.442060471
9/25/02,10.06437778
9/26/02,9.856938362
9/27/02,9.363376617
9/30/02,9.341917038
10/1/02,9.334763527
10/2/02,8.941345215
10/3/02,8.798283577
10/4/02,8.440629005
10/7/02,8.240343094
10/8/02,8.748211861
10/9/02,7.796852589
10/10/02,7.761087418
10/11/02,7.796852589
10/14/02,7.875536442
10/15/02,8.490700722
10/16/02,8.047210693
10/17/02,8.655221939
10/18/02,8.655221939
10/21/02,8.962803841
10/22/02,8.798283577
10/23/02,8.583690643
10/24/02,9.334763527
10/25/02,9.256079674
10/28/02,9.670958519
10/29/02,9.098712921
10/30/02,9.921316147
10/31/02,9.835478783
11/1/02,10.42918491
11/4/02,10.75107288
11/5/02,10.77968502
11/6/02,10.70100117
11/7/02,10.16452122
11/8/02,10.05007172
11/11/02,9.685264587
11/12/02,9.871244431
11/13/02,9.585121155
11/14/02,10
11/15/02,9.871244431
11/18/02,9.728182793
11/19/02,11.87410545
11/20/02,12.16738224
11/21/02,13.04721069
11/22/02,13.05436325
11/25/02,13.96995735
11/26/02,13.41917038
11/27/02,14.00572205
11/29/02,13.88411999
12/2/02,13.80543613
12/3/02,12.91845512
12/4/02,12.23891258
12/5/02,12.12446308
12/6/02,12.01001453
12/9/02,11.73104477
12/10/02,12.27467823
12/11/02,12.38912773
12/12/02,12.2889843
12/13/02,12.30329037
12/16/02,12.60371971
12/17/02,12.44635201
12/18/02,12.05293274
12/19/02,11.98855495
12/20/02,12.87553692
12/23/02,13.26180267
12/24/02,13.04005718
12/26/02,13.0901289
12/27/02,13.0185976
12/30/02,12.88268948
12/31/02,12.84692383
1/2/03,13.69098759
1/3/03,13.6266098
1/6/03,14.27753925
1/7/03,14.14878368
1/8/03,13.46208858
1/9/03,13.99856949
1/10/03,14.23462105
1/13/03,14.03433514
1/14/03,14.24177361
1/15/03,13.50500679
1/16/03,13.36194611
1/17/03,12.91130161
1/21/03,12.65379143
1/22/03,12.46065807
1/23/03,12.42489243
1/24/03,11.94563675
1/27/03,11.60944176
1/28/03,12.01716709
1/29/03,12.18884087
1/30/03,11.54506397
1/31/03,11.78826904
2/3/03,11.7954216
2/4/03,11.65951347
2/5/03,11.67381954
2/6/03,8.769670486
2/7/03,8.190271378
2/10/03,8.390558243
2/11/03,8.619456291
2/12/03,8.891273499
2/13/03,8.905579567
2/14/03,8.934191704
2/18/03,9.084405899
2/19/03,8.962803841
2/20/03,9.012875557
2/21/03,9.620886803
2/24/03,9.291845322
2/25/03,9.427754402
2/26/03,9.155937195
2/27/03,9.370529175
2/28/03,9.442060471
3/3/03,9.313304901
3/4/03,9.191702843
3/5/03,9.320457458
3/6/03,9.341917038
3/7/03,9.577968597
3/10/03,9.248927116
3/11/03,8.98426342
3/12/03,8.87696743
3/13/03,9.320457458
3/14/03,9.577968597
3/17/03,10.05722427
3/18/03,10.58655262
3/19/03,10.48640919
3/20/03,10.60801125
3/21/03,10.58655262
3/24/03,10.20028591
3/25/03,10.15736771
3/26/03,10.04291821
3/27/03,10.1144495
3/28/03,9.957081795
3/31/03,9.406294823
4/1/03,9.656652451
4/2/03,10.27181721
4/3/03,10.30042934
4/4/03,10.27181721
4/7/03,10.21459198
4/8/03,10.24320412
4/9/03,9.821172714
4/10/03,10.07153034
4/11/03,10.00715351
4/14/03,10.08583736
4/15/03,10.14306164
4/16/03,10.44349098
4/17/03,10.6866951
4/21/03,10.92990017
4/22/03,11.10157394
4/23/03,11.60944176
4/24/03,11.3733902
4/25/03,11.17310429
4/28/03,11.45207405
4/29/03,11.52360535
4/30/03,11.45922756
5/1/03,11.58082962
5/2/03,11.62374783
5/5/03,11.44492149
5/6/03,11.49499321
5/7/03,11.43776798
5/8/03,11.45922756
5/9/03,11.68097305
5/12/03,11.65951347
5/13/03,11.61659527
5/14/03,11.65236092
5/15/03,11.95278931
5/16/03,11.80972862
5/19/03,11.09442043
5/20/03,11.47353363
5/21/03,11.3376255
5/22/03,11.55937099
5/23/03,11.63090134
5/27/03,12.26752472
5/28/03,12.62517929
5/29/03,12.61802578
5/30/03,12.96852684
6/2/03,13.3977108
6/3/03,13.6266098
6/4/03,14.24177361
6/5/03,14.05579376
6/6/03,13.81258965
6/9/03,13.44062901
6/10/03,13.44778252
6/11/03,13.5121603
6/12/03,13.47639465
6/13/03,13.53361988
6/16/03,13.76251793
6/17/03,13.76251793
6/18/03,13.99141598
6/19/03,13.776824
6/20/03,13.63376236
6/23/03,13.5121603
6/24/03,13.41201687
6/25/03,13.53361988
6/26/03,13.84120178
6/27/03,13.98426342
6/30/03,13.98426342
7/1/03,14.24177361
7/2/03,14.52074432
7/3/03,14.29899883
7/7/03,15.22889805
7/8/03,15.50786877
7/9/03,15.5722456
7/10/03,15.06437778
7/11/03,15.52217484
7/14/03,15.84406281
7/15/03,15.90128708
7/16/03,15.69384861
7/17/03,15.09298992
7/18/03,15.19313335
7/21/03,14.67095852
7/22/03,15.36480713
7/23/03,15.48640919
7/24/03,15.46494961
7/25/03,15.54363346
7/28/03,15.71530724
7/29/03,15.69384861
7/30/03,15.41487885
7/31/03,15.54363346
8/1/03,15.41487885
8/4/03,15.4220314
8/5/03,14.89985657
8/6/03,14.72103024
8/7/03,14.78540802
8/8/03,14.79971409
8/11/03,15.03576565
8/12/03,15.20028591
8/13/03,15.37195969
8/14/03,15.56509304
8/15/03,15.57939911
8/18/03,16.06580925
8/19/03,17.37482071
8/20/03,17.43919945
8/21/03,17.80400658
8/22/03,17.38912773
8/25/03,17.24606514
8/26/03,17.16738129
8/27/03,17.52503586
8/28/03,17.37482071
8/29/03,17.39628029
9/2/03,17.64663887
9/3/03,17.52503586
9/4/03,17.98998642
9/5/03,18.24034309
9/8/03,18.90557861
9/9/03,18.51215935
9/10/03,17.5178833
9/11/03,17.91130257
9/12/03,17.86123085
9/15/03,17.52503586
9/16/03,17.64663887
9/17/03,17.59656715
9/18/03,17.56795502
9/19/03,17.91130257
9/22/03,17.47496414
9/23/03,17.63233185
9/24/03,16.50214577
9/25/03,16.32331848
9/26/03,16.00858307
9/29/03,16.20886993
9/30/03,15.81545067
10/1/03,15.9155941
10/2/03,15.7296133
10/3/03,16.45207405
10/6/03,16.47353363
10/7/03,16.75965691
10/8/03,16.74534988
10/9/03,16.90271759
10/10/03,16.95278931
10/13/03,17.08154488
10/14/03,17.217453
10/15/03,17.33905602
10/16/03,17.39628029
10/17/03,17.15307617
10/20/03,17.04578018
10/21/03,17.18168831
10/22/03,16.7954216
10/23/03,16.43061447
10/24/03,16.50214577
10/27/03,16.35908508
10/28/03,17.16738129
10/29/03,17.23176003
10/30/03,17.7467804
10/31/03,17.82546425
11/3/03,18.09012794
11/4/03,18.1688118
11/5/03,18.31187439
11/6/03,18.79113007
11/7/03,19.18454933
11/10/03,18.50500679
11/11/03,18.57653809
11/12/03,19.22031403
11/13/03,18.95565033
11/14/03,19.03433418
11/17/03,19.13447762
11/18/03,19.86409187
11/19/03,19.81402016
11/20/03,19.48497772
11/21/03,19.44921303
11/24/03,19.81402016
11/25/03,19.87124443
11/26/03,20.05007172
11/28/03,20.228899
12/1/03,20.228899
12/2/03,19.88555145
12/3/03,20.24320412
12/4/03,20.02145958
12/5/03,19.25608063
12/8/03,19.64234543
12/9/03,19.21316147
12/10/03,18.97710991
12/11/03,19.52074432
12/12/03,19.49213219
12/15/03,19.39198875
12/16/03,19.64234543
12/17/03,19.44206047
12/18/03,19.89985657
12/19/03,20.02145958
12/22/03,20.29327583
12/23/03,20.22174454
12/24/03,20.07868385
12/26/03,19.99284744
12/29/03,20.45064354
12/30/03,20.52932739
12/31/03,20.9155941
1/2/04,20.60085869
1/5/04,21.13733864
1/6/04,21.80257416
1/7/04,22.08154488
1/8/04,23.09012794
1/9/04,22.92560768
1/12/04,23.17596626
1/13/04,23.06151581
1/14/04,22.98998642
1/15/04,23.54077339
1/16/04,24.49928474
1/20/04,24.32761002
1/21/04,24.87124443
1/22/04,24.30615234
1/23/04,23.91988564
1/26/04,24.25608063
1/27/04,25.82260323
1/28/04,25.71530724
1/29/04,25.50071526
1/30/04,26.36623764
2/2/04,26.05150223
2/3/04,26.09442139
2/4/04,25.25035858
2/5/04,25.20028687
2/6/04,26.35908508
2/9/04,26.53791046
2/10/04,26.73104477
2/11/04,26.75250435
2/12/04,26.4091568
2/13/04,26.52360535
2/17/04,26.81688118
2/18/04,25.73676682
2/19/04,25.81545067
2/20/04,25.0715313
2/23/04,24.1201725
2/24/04,24.14163017
2/25/04,24.28469276
2/26/04,24.46352005
2/27/04,24.45636559
3/1/04,24.55650902
3/2/04,24.48497772
3/3/04,24.29899788
3/4/04,24.28469276
3/5/04,24.89985657
3/8/04,24.0486412
3/9/04,23.48354721
3/10/04,22.57510757
3/11/04,21.6022892
3/12/04,22.63948441
3/15/04,21.65236092
3/16/04,21.59513664
3/17/04,22.62517929
3/18/04,21.88841248
3/19/04,21.85264587
3/22/04,21.57367706
3/23/04,20.67238998
3/24/04,20.93705368
3/25/04,21.95994186
3/26/04,22.0243206
3/29/04,22.36766815
3/30/04,22.50357628
3/31/04,22.62517929
4/1/04,22.63233185
4/2/04,23.11874199
4/5/04,23.2045784
4/6/04,23.33333397
4/7/04,22.78969955
4/8/04,22.76823997
4/12/04,22.79685211
4/13/04,22.18168831
4/14/04,22.00286102
4/15/04,21.38769722
4/16/04,21.55221748
4/19/04,21.74534988
4/20/04,20.55793953
4/21/04,20.77253151
4/22/04,21.00858307
4/23/04,21.10157394
4/26/04,20.80829811
4/27/04,20.60801125
4/28/04,20.24320412
4/29/04,19.88555145
4/30/04,19.32045746
5/3/04,19.49928474
5/4/04,19.1201725
5/5/04,19.17739677
5/6/04,18.84120178
5/7/04,18.8197422
5/10/04,18.17596626
5/11/04,18.74105835
5/12/04,18.71244621
5/13/04,18.61230278
5/14/04,18.30472183
5/17/04,18.25465012
5/18/04,18.1688118
5/19/04,18.03290367
5/20/04,17.38197517
5/21/04,17.43919945
5/24/04,17.41773987
5/25/04,17.68955612
5/26/04,17.85407639
5/27/04,18.17596626
5/28/04,18.38340569
6/1/04,18.45493507
6/2/04,18.1688118
6/3/04,17.91845512
6/4/04,18.04005814
6/7/04,18.96280479
6/8/04,18.99856949
6/9/04,18.74105835
6/10/04,18.81258965
6/14/04,18.46208954
6/15/04,18.6266098
6/16/04,18.64806938
6/17/04,18.29041481
6/18/04,18.51931381
6/21/04,18.29756737
6/22/04,18.69098663
6/23/04,19.34191704
6/24/04,19.62804031
6/25/04,21.1087265
6/28/04,20.70815468
6/29/04,21.18741035
6/30/04,20.94420624
7/1/04,20.48640823
7/2/04,20.22174454
7/6/04,19.61373329
7/7/04,19.5422039
7/8/04,19.22031403
7/9/04,19.19885635
7/12/04,18.81258965
7/13/04,18.79828262
